timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748008297012,95,Launch,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /200/,3995,324,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,60,0,0
1748008297012,61,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,701,160,2,2,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,60,0,0
1748008297073,34,Launch-1,200,OK,Thread Group 1-2,text,true,,3294,164,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,34,0,0
1748008297089,235,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,122,0,62
1748008297089,122,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,122,0,62
1748008297212,112,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,111,0,74
1748008297328,56,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,23,0,0
1748008297328,23,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,23,0,0
1748008297352,32,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,31,0,0
1748008297388,92,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,59,0,0
1748008297388,59,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,59,0,0
1748008297448,32,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,32,0,0
1748008297485,133,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,57,0,0
1748008297485,57,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,57,0,0
1748008297543,75,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,74,0,0
1748008297625,127,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,55,0,0
1748008297625,55,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,55,0,0
1748008297680,72,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,72,0,0
1748008297758,135,Launch,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,59,0,0
1748008297758,59,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,59,0,0
1748008297818,75,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,74,0,0
1748008298083,428,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,217,0,150
1748008298083,217,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,217,0,150
1748008298301,210,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,209,0,142
1748008298517,61,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,32,0,0
1748008298517,32,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,32,0,0
1748008298549,29,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,29,0,0
1748008298580,126,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,26,0,0
1748008298580,26,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,26,0,0
1748008298607,99,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,95,0,0
1748008298709,204,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,139,0,0
1748008298709,139,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,139,0,0
1748008298849,64,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,63,0,0
1748008298918,134,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,60,0,0
1748008298918,60,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,60,0,0
1748008298978,74,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,74,0,0
1748008299054,202,Launch,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /200/,3995,324,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,65,0,0
1748008299054,65,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,2,2,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,65,0,0
1748008299119,137,Launch-1,200,OK,Thread Group 1-4,text,true,,3294,164,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,136,0,0
1748008299080,511,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,244,0,189
1748008299080,244,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,244,0,189
1748008299327,264,Launch-1,200,OK,Thread Group 1-5,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,264,0,147
1748008299595,140,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,29,0,0
1748008299595,30,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,29,0,0
1748008299625,110,Launch-1,200,OK,Thread Group 1-5,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,69,0,0
1748008299739,60,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,26,0,0
1748008299739,26,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,26,0,0
1748008299765,34,Launch-1,200,OK,Thread Group 1-5,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,33,0,0
1748008299801,111,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,24,0,0
1748008299801,25,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,24,0,0
1748008299826,86,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,85,0,0
1748008299916,87,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,25,0,0
1748008299916,25,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,25,0,0
1748008299941,62,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,61,0,0
1748008300006,133,Launch,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /200/,3995,324,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,68,0,0
1748008300006,68,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,2,2,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,68,0,0
1748008300075,64,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,164,2,2,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,63,0,0
1748008300083,329,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,172,0,125
1748008300083,172,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,172,0,125
1748008300257,155,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,154,0,93
1748008300419,94,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,21,0,0
1748008300419,21,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,21,0,0
1748008300440,73,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,73,0,0
1748008300515,111,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,19,0,0
1748008300515,19,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,19,0,0
1748008300534,92,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,90,0,0
1748008300628,75,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,43,0,0
1748008300628,43,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,43,0,0
1748008300675,28,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,28,0,0
1748008300705,83,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,22,0,0
1748008300705,22,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,22,0,0
1748008300727,61,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,61,0,0
1748008300790,42,Launch,200,OK,Thread Group 1-6,text,false,Test failed: text expected to contain /200/,3997,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,19,0,0
1748008300790,19,Launch-0,301,Moved Permanently,Thread Group 1-6,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,19,0,0
1748008300810,22,Launch-1,200,OK,Thread Group 1-6,text,true,,3296,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,22,0,0
1748008320713,236,Launch,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /200/,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,135,0,111
1748008320713,135,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,135,0,111
1748008320849,100,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,100,0,69
1748008361089,458,Launch,200,OK,Thread Group 1-1,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,250,0,152
1748008361089,250,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,250,0,152
1748008361341,206,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,206,0,145
1748008378386,422,Launch,200,OK,Thread Group 1-1,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,258,0,162
1748008378386,258,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,258,0,162
1748008378646,162,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,162,0,139
1748008402549,294,Launch,200,OK,Thread Group 1-1,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,205,0,179
1748008402549,206,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,205,0,179
1748008402757,86,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,85,0,59
1748008402844,51,Launch,200,OK,Thread Group 1-1,text,true,,3996,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,25,0,0
1748008402844,25,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,702,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,25,0,0
1748008402869,26,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,26,0,0
1748008402896,147,Launch,200,OK,Thread Group 1-1,text,true,,3993,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,76,0,0
1748008402896,76,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,699,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,76,0,0
1748008402973,70,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,44,0,0
1748008403048,82,Launch,200,OK,Thread Group 1-1,text,true,,4004,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,41,0,0
1748008403048,41,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,710,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,41,0,0
1748008403090,40,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,35,0,0
1748008403133,64,Launch,200,OK,Thread Group 1-1,text,true,,3991,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,25,0,0
1748008403133,25,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,697,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,25,0,0
1748008403169,28,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,28,0,0
1748008403198,57,Launch,200,OK,Thread Group 1-1,text,true,,3992,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,28,0,0
1748008403198,28,Launch-0,301,Moved Permanently,Thread Group 1-1,text,true,,698,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,28,0,0
1748008403226,29,Launch-1,200,OK,Thread Group 1-1,text,true,,3294,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,29,0,0
1748008403560,214,Launch,200,OK,Thread Group 1-2,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,112,0,86
1748008403560,112,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,112,0,86
1748008403674,100,Launch-1,200,OK,Thread Group 1-2,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,100,0,74
1748008403775,62,Launch,200,OK,Thread Group 1-2,text,true,,3996,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,33,0,0
1748008403775,34,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,702,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,33,0,0
1748008403809,28,Launch-1,200,OK,Thread Group 1-2,text,true,,3294,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,27,0,0
1748008403839,51,Launch,200,OK,Thread Group 1-2,text,true,,3993,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,25,0,0
1748008403839,25,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,699,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,25,0,0
1748008403864,26,Launch-1,200,OK,Thread Group 1-2,text,true,,3294,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,26,0,0
1748008403891,54,Launch,200,OK,Thread Group 1-2,text,true,,4006,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,25,0,0
1748008403891,25,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,711,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,25,0,0
1748008403916,29,Launch-1,200,OK,Thread Group 1-2,text,true,,3295,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,29,0,0
1748008403947,52,Launch,200,OK,Thread Group 1-2,text,true,,3993,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,25,0,0
1748008403947,25,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,698,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,25,0,0
1748008403973,26,Launch-1,200,OK,Thread Group 1-2,text,true,,3295,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,26,0,0
1748008404001,52,Launch,200,OK,Thread Group 1-2,text,true,,3994,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,25,0,0
1748008404001,25,Launch-0,301,Moved Permanently,Thread Group 1-2,text,true,,699,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,25,0,0
1748008404026,27,Launch-1,200,OK,Thread Group 1-2,text,true,,3295,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,27,0,0
1748008404552,243,Launch,200,OK,Thread Group 1-3,text,true,,3994,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,148,0,115
1748008404552,148,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,148,0,115
1748008404701,94,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,93,0,63
1748008404796,95,Launch,200,OK,Thread Group 1-3,text,true,,3996,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,69,0,0
1748008404796,69,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,702,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,69,0,0
1748008404865,26,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,26,0,0
1748008404897,52,Launch,200,OK,Thread Group 1-3,text,true,,3993,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,24,0,0
1748008404897,24,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,699,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,24,0,0
1748008404922,27,Launch-1,200,OK,Thread Group 1-3,text,true,,3294,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,23,0,0
1748008404950,52,Launch,200,OK,Thread Group 1-3,text,true,,4006,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,25,0,0
1748008404950,25,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,711,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,25,0,0
1748008404975,27,Launch-1,200,OK,Thread Group 1-3,text,true,,3295,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,27,0,0
1748008405004,59,Launch,200,OK,Thread Group 1-3,text,true,,3993,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,28,0,0
1748008405004,28,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,698,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,28,0,0
1748008405033,30,Launch-1,200,OK,Thread Group 1-3,text,true,,3295,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,27,0,0
1748008405066,51,Launch,200,OK,Thread Group 1-3,text,true,,3994,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,26,0,0
1748008405066,26,Launch-0,301,Moved Permanently,Thread Group 1-3,text,true,,699,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,26,0,0
1748008405092,25,Launch-1,200,OK,Thread Group 1-3,text,true,,3295,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,25,0,0
1748008405568,183,Launch,200,OK,Thread Group 1-4,text,true,,3996,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,107,0,85
1748008405568,107,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,701,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,107,0,85
1748008405676,75,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,75,0,50
1748008405753,65,Launch,200,OK,Thread Group 1-4,text,true,,3998,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,25,0,0
1748008405753,25,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,703,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,25,0,0
1748008405778,40,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,40,0,0
1748008405821,49,Launch,200,OK,Thread Group 1-4,text,true,,3995,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,22,0,0
1748008405821,22,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,700,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,22,0,0
1748008405844,26,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,25,0,0
1748008405871,63,Launch,200,OK,Thread Group 1-4,text,true,,4006,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,23,0,0
1748008405871,23,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,711,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,23,0,0
1748008405894,40,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,24,0,0
1748008405937,49,Launch,200,OK,Thread Group 1-4,text,true,,3993,318,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,24,0,0
1748008405937,24,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,698,157,1,1,https://saucedemo.com/?Username=error_user&Password=secret_sauce,24,0,0
1748008405961,25,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,161,1,1,https://www.saucedemo.com/?Username=error_user&Password=secret_sauce,24,0,0
1748008405986,545,Launch,200,OK,Thread Group 1-4,text,true,,3994,320,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,518,0,0
1748008405986,518,Launch-0,301,Moved Permanently,Thread Group 1-4,text,true,,699,158,1,1,https://saucedemo.com/?Username=visual_user&Password=secret_sauce,518,0,0
1748008406504,27,Launch-1,200,OK,Thread Group 1-4,text,true,,3295,162,1,1,https://www.saucedemo.com/?Username=visual_user&Password=secret_sauce,26,0,0
1748008406559,193,Launch,200,OK,Thread Group 1-5,text,true,,3995,324,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,94,0,70
1748008406559,94,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,700,160,1,1,https://saucedemo.com/?Username=standard_user&Password=secret_sauce,94,0,70
1748008406654,98,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,164,1,1,https://www.saucedemo.com/?Username=standard_user&Password=secret_sauce,96,0,64
1748008406753,62,Launch,200,OK,Thread Group 1-5,text,true,,3997,328,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,32,0,0
1748008406753,32,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,702,162,1,1,https://saucedemo.com/?Username=locked_out_user&Password=secret_sauce,32,0,0
1748008406786,29,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,166,1,1,https://www.saucedemo.com/?Username=locked_out_user&Password=secret_sauce,27,0,0
1748008406817,64,Launch,200,OK,Thread Group 1-5,text,true,,3994,322,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,34,0,0
1748008406817,34,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,699,159,1,1,https://saucedemo.com/?Username=problem_user&Password=secret_sauce,34,0,0
1748008406851,30,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,163,1,1,https://www.saucedemo.com/?Username=problem_user&Password=secret_sauce,30,0,0
1748008406882,60,Launch,200,OK,Thread Group 1-5,text,true,,4005,344,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,26,0,0
1748008406882,26,Launch-0,301,Moved Permanently,Thread Group 1-5,text,true,,710,170,1,1,https://saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,26,0,0
1748008406909,33,Launch-1,200,OK,Thread Group 1-5,text,true,,3295,174,1,1,https://www.saucedemo.com/?Username=performance_glitch_user&Password=secret_sauce,32,0,0
